user_id,product_id,event_type,timestamp,implicit_score,category,price,age,segment,rating,month,dayofweek,age_norm,price_norm,implicit_score_norm,rating_norm
239,322,cart,2025-06-25,3,snacks,99.64,53,soltero,3.0,6,2,0.7608695652173914,0.9969527679024887,0.5,0.5
335,456,cart,2025-01-23,3,verduras,41.28,45,soltero,3.0,1,3,0.5869565217391305,0.40416455053326567,0.5,0.5
441,278,view,2025-02-08,1,carnes,8.78,51,familia,3.0,2,5,0.7173913043478262,0.07404773996952768,0.0,0.5
148,598,view,2025-03-10,1,limpieza,54.46,56,gourmet,3.0,3,0,0.8260869565217392,0.5380396140172676,0.0,0.5
9,538,view,2025-01-21,1,limpieza,63.68,40,familia,3.0,1,1,0.4782608695652174,0.6316912138141189,0.0,0.5
288,730,view,2025-04-30,1,snacks,73.63,42,familia,3.0,4,2,0.5217391304347826,0.7327577450482479,0.0,0.5
388,546,view,2025-03-27,1,lacteos,41.69,18,familia,3.0,3,3,0.0,0.40832910106653125,0.0,0.5
50,95,cart,2025-06-26,3,verduras,40.23,37,gourmet,3.0,6,3,0.4130434782608696,0.39349923819197563,0.5,0.5
338,443,view,2025-04-04,1,hogar,4.01,63,familia,3.0,4,4,0.9782608695652173,0.025596749619095985,0.0,0.5
5,107,purchase,2025-04-02,5,carnes,27.29,25,familia,3.0,4,2,0.15217391304347827,0.26206196038598273,1.0,0.5
404,390,view,2025-06-13,1,frutas,17.59,39,soltero,3.0,6,4,0.4565217391304348,0.16353478923311324,0.0,0.5
343,760,view,2025-03-22,1,bebidas,78.72,41,familia,3.0,3,5,0.5,0.7844591163026917,0.0,0.5
126,526,view,2025-03-26,1,limpieza,68.43,39,soltero,3.0,3,2,0.4565217391304348,0.6799390553580499,0.0,0.5
75,673,purchase,2025-06-14,5,carnes,14.12,48,familia,3.0,6,5,0.6521739130434783,0.12828847130523108,1.0,0.5
165,71,view,2025-05-07,1,snacks,42.34,19,gourmet,3.0,5,2,0.02173913043478265,0.41493143727780607,0.0,0.5
278,664,view,2025-03-29,1,snacks,31.16,41,fitness,3.0,3,5,0.5,0.3013712544438802,0.0,0.5
442,587,purchase,2025-04-04,5,verduras,9.48,49,soltero,3.0,4,4,0.673913043478261,0.08115794819705435,1.0,0.5
324,376,view,2025-05-08,1,lacteos,13.96,47,familia,3.0,5,3,0.6304347826086956,0.12666328085322498,0.0,0.5
477,727,view,2025-02-11,1,snacks,37.41,27,familia,3.0,2,1,0.19565217391304346,0.3648552564753682,0.0,0.5
300,368,view,2025-04-09,1,bebidas,59.7,50,soltero,3.0,4,2,0.6956521739130435,0.5912646013204673,0.0,0.5
290,51,cart,2025-05-14,3,limpieza,77.06,42,fitness,3.0,5,2,0.5217391304347826,0.7675977653631285,0.5,0.5
77,143,view,2025-05-16,1,bebidas,62.24,25,familia,3.0,5,4,0.15217391304347827,0.617064499746064,0.0,0.5
298,419,view,2025-03-10,1,lacteos,46.02,58,familia,3.0,3,0,0.8695652173913044,0.4523108176739462,0.0,0.5
137,548,view,2025-02-09,1,bebidas,90.1,43,gourmet,3.0,2,6,0.5434782608695652,0.9000507872016251,0.0,0.5
106,500,purchase,2025-05-18,5,verduras,72.09,52,gourmet,3.0,5,6,0.7391304347826086,0.7171152869476892,1.0,0.5
95,167,view,2025-01-31,1,verduras,76.34,42,gourmet,3.0,1,4,0.5217391304347826,0.7602844083291012,0.0,0.5
135,387,view,2025-01-30,1,lacteos,62.1,18,soltero,3.0,1,3,0.0,0.6156424581005587,0.0,0.5
68,260,view,2025-06-28,1,frutas,86.15,35,gourmet,3.0,6,5,0.3695652173913043,0.8599288979177249,0.0,0.5
147,192,view,2025-03-26,1,snacks,33.04,49,familia,3.0,3,2,0.673913043478261,0.32046724225495177,0.0,0.5
490,616,cart,2025-06-13,3,frutas,54.05,41,soltero,3.0,6,4,0.5,0.533875063484002,0.5,0.5
478,776,view,2025-03-02,1,frutas,61.78,22,soltero,3.0,3,6,0.08695652173913049,0.6123920771965465,0.0,0.5
159,588,cart,2025-01-27,3,frutas,89.52,53,fitness,3.0,1,0,0.7608695652173914,0.8941594718131031,0.5,0.5
384,158,cart,2025-02-04,3,snacks,29.42,24,soltero,3.0,2,1,0.13043478260869568,0.2836973082783139,0.5,0.5
163,758,purchase,2025-03-01,5,snacks,40.05,39,familia,3.0,3,5,0.4565217391304348,0.39167089893346874,1.0,0.5
441,622,view,2025-02-01,1,limpieza,79.75,51,familia,3.0,2,5,0.7173913043478262,0.794921279837481,0.0,0.5
341,222,purchase,2025-03-31,5,frutas,4.08,58,soltero,3.0,3,0,0.8695652173913044,0.026307770441848656,1.0,0.5
189,241,view,2025-05-12,1,bebidas,12.61,26,familia,3.0,5,0,0.17391304347826086,0.11295073641442355,0.0,0.5
415,491,cart,2025-04-01,3,carnes,3.54,56,gourmet,3.0,4,1,0.8260869565217392,0.020822752666328083,0.5,0.5
339,202,view,2025-04-10,1,carnes,79.69,23,fitness,3.0,4,3,0.10869565217391308,0.7943118334179786,0.0,0.5
95,634,cart,2025-01-27,3,frutas,75.77,42,gourmet,3.0,1,0,0.5217391304347826,0.7544946673438293,0.5,0.5
181,509,view,2025-02-16,1,limpieza,6.97,44,fitness,3.0,2,6,0.5652173913043479,0.05566277298120873,0.0,0.5
288,629,cart,2025-05-14,3,carnes,54.46,42,familia,3.0,5,2,0.5217391304347826,0.5380396140172676,0.5,0.5
322,96,purchase,2025-01-26,5,bebidas,76.07,51,fitness,3.0,1,6,0.7173913043478262,0.7575418994413408,1.0,0.5
187,746,cart,2025-01-24,3,frutas,49.3,25,fitness,3.0,1,4,0.15217391304347827,0.48562722194007113,0.5,0.5
372,321,cart,2025-04-29,3,hogar,23.62,57,soltero,3.0,4,1,0.8478260869565217,0.22478415439309293,0.5,0.5
138,579,view,2025-02-13,1,bebidas,69.55,31,familia,3.0,2,3,0.28260869565217395,0.6913153885220924,0.0,0.5
130,196,view,2025-05-22,1,frutas,45.14,52,fitness,3.0,5,3,0.7391304347826086,0.4433722701879127,0.0,0.5
194,527,purchase,2025-05-21,5,snacks,18.96,41,gourmet,3.0,5,2,0.5,0.17745048247841544,1.0,0.5
316,273,cart,2025-06-03,3,hogar,33.32,55,fitness,3.0,6,1,0.8043478260869565,0.3233113255459624,0.5,0.5
472,219,view,2025-02-12,1,snacks,89.52,53,familia,3.0,2,2,0.7608695652173914,0.8941594718131031,0.0,0.5
273,786,view,2025-02-12,1,frutas,8.14,52,familia,3.0,2,2,0.7391304347826086,0.06754697816150332,0.0,0.5
352,659,view,2025-03-07,1,frutas,38.68,50,familia,3.0,3,4,0.6956521739130435,0.3777552056881666,0.0,0.5
144,276,view,2025-04-20,1,limpieza,35.71,43,soltero,3.0,4,6,0.5434782608695652,0.34758760792280347,0.0,0.5
16,453,view,2025-04-21,1,limpieza,99.94,20,gourmet,3.0,4,0,0.043478260869565244,0.9999999999999999,0.0,0.5
302,152,view,2025-06-05,1,lacteos,74.61,50,soltero,3.0,6,3,0.6956521739130435,0.7427120365667852,0.0,0.5
423,347,view,2025-01-01,1,verduras,28.41,57,fitness,3.0,1,2,0.8478260869565217,0.2734382935500254,0.0,0.5
245,414,view,2025-05-20,1,lacteos,96.55,49,soltero,3.0,5,1,0.673913043478261,0.9655662772981208,0.0,0.5
415,527,view,2025-04-20,1,snacks,18.96,56,gourmet,3.0,4,6,0.8260869565217392,0.17745048247841544,0.0,0.5
107,431,view,2025-06-27,1,verduras,67.59,52,familia,3.0,6,4,0.7391304347826086,0.6714068054850179,0.0,0.5
88,379,view,2025-03-01,1,verduras,24.37,42,fitness,3.0,3,5,0.5217391304347826,0.2324022346368715,0.0,0.5
129,428,purchase,2025-06-12,5,carnes,67.67,18,familia,3.0,6,3,0.0,0.6722194007110208,1.0,0.5
395,84,view,2025-01-26,1,hogar,18.48,32,familia,3.0,1,6,0.30434782608695654,0.17257491112239715,0.0,0.5
375,192,purchase,2025-06-08,5,snacks,33.04,60,soltero,3.0,6,6,0.9130434782608696,0.32046724225495177,1.0,0.5
341,41,purchase,2025-02-26,5,carnes,93.97,58,soltero,3.0,2,2,0.8695652173913044,0.9393600812595226,1.0,0.5
4,773,view,2025-05-20,1,verduras,66.28,60,fitness,3.0,5,1,0.9130434782608696,0.6581005586592179,0.0,0.5
327,309,view,2025-05-13,1,verduras,25.46,64,soltero,3.0,5,1,1.0,0.24347384459116303,0.0,0.5
410,378,view,2025-05-15,1,limpieza,45.93,50,fitness,3.0,5,3,0.6956521739130435,0.45139664804469276,0.0,0.5
367,136,view,2025-05-24,1,limpieza,66.19,44,gourmet,3.0,5,5,0.5652173913043479,0.6571863890299644,0.0,0.5
306,738,view,2025-02-21,1,frutas,14.57,25,familia,3.0,2,4,0.15217391304347827,0.13285931945149823,0.0,0.5
396,106,view,2025-03-22,1,lacteos,87.87,45,soltero,3.0,3,5,0.5869565217391305,0.8773996952767903,0.0,0.5
95,519,view,2025-05-29,1,verduras,31.82,42,gourmet,3.0,5,3,0.5217391304347826,0.3080751650584053,0.0,0.5
209,542,view,2025-01-27,1,hogar,88.54,40,familia,3.0,1,0,0.4782608695652174,0.8842051802945659,0.0,0.5
225,126,purchase,2025-04-21,5,lacteos,50.02,41,soltero,3.0,4,0,0.5,0.4929405789740986,1.0,0.5
459,357,view,2025-04-26,1,snacks,18.79,31,gourmet,3.0,4,5,0.28260869565217395,0.17572371762315894,0.0,0.5
348,400,purchase,2025-03-20,5,snacks,12.08,50,soltero,3.0,3,3,0.6956521739130435,0.10756729304215337,1.0,0.5
480,79,view,2025-01-23,1,limpieza,94.33,51,soltero,3.0,1,3,0.7173913043478262,0.9430167597765363,0.0,0.5
321,389,view,2025-05-07,1,hogar,17.54,44,soltero,3.0,5,2,0.5652173913043479,0.16302691721686133,0.0,0.5
47,579,view,2025-01-25,1,bebidas,69.55,26,familia,3.0,1,5,0.17391304347826086,0.6913153885220924,0.0,0.5
476,535,purchase,2025-05-19,5,limpieza,80.79,40,familia,3.0,5,0,0.4782608695652174,0.8054850177755206,1.0,0.5
181,701,view,2025-03-04,1,verduras,78.3,44,fitness,3.0,3,1,0.5652173913043479,0.7801929913661757,0.0,0.5
106,238,view,2025-03-26,1,lacteos,62.05,52,gourmet,3.0,3,2,0.7391304347826086,0.6151345860843067,0.0,0.5
199,5,purchase,2025-04-29,5,carnes,18.88,58,familia,3.0,4,1,0.8695652173913044,0.17663788725241236,1.0,0.5
386,463,cart,2025-01-10,3,snacks,33.38,62,fitness,3.0,1,4,0.9565217391304348,0.32392077196546476,0.5,0.5
106,82,view,2025-06-27,1,limpieza,51.76,52,gourmet,3.0,6,4,0.7391304347826086,0.5106145251396648,0.0,0.5
280,24,purchase,2025-04-22,5,carnes,69.93,41,familia,3.0,4,1,0.5,0.695175215845607,1.0,0.5
260,776,purchase,2025-05-09,5,frutas,61.78,59,familia,3.0,5,4,0.8913043478260869,0.6123920771965465,1.0,0.5
108,405,view,2025-03-11,1,limpieza,4.9,50,familia,3.0,3,1,0.6956521739130435,0.03463687150837989,0.0,0.5
19,514,view,2025-06-07,1,limpieza,26.42,41,soltero,3.0,6,5,0.5,0.25322498730319964,0.0,0.5
410,278,purchase,2025-02-24,5,carnes,8.78,50,fitness,3.0,2,0,0.6956521739130435,0.07404773996952768,1.0,0.5
459,224,purchase,2025-04-08,5,hogar,37.48,31,gourmet,3.0,4,1,0.28260869565217395,0.36556627729812086,1.0,0.5
296,584,view,2025-03-27,1,lacteos,58.26,52,familia,3.0,3,3,0.7391304347826086,0.5766378872524124,0.0,0.5
306,68,cart,2025-05-14,3,lacteos,95.05,25,familia,3.0,5,2,0.15217391304347827,0.9503301168105638,0.5,0.5
171,320,view,2025-04-15,1,lacteos,72.2,61,gourmet,3.0,4,1,0.9347826086956521,0.7182326053834435,0.0,0.5
331,606,view,2025-01-24,1,frutas,66.52,21,familia,3.0,1,4,0.06521739130434784,0.660538344337227,0.0,0.5
493,19,view,2025-03-26,1,limpieza,4.66,45,soltero,3.0,3,2,0.5869565217391305,0.03219908583037075,0.0,0.5
195,640,view,2025-04-13,1,carnes,31.01,32,gourmet,3.0,4,6,0.30434782608695654,0.29984763839512446,0.0,0.5
12,343,cart,2025-05-13,3,lacteos,49.18,41,fitness,3.0,5,1,0.5,0.48440832910106657,0.5,0.5
195,107,view,2025-05-15,1,carnes,27.29,32,gourmet,3.0,5,3,0.30434782608695654,0.26206196038598273,0.0,0.5
490,766,view,2025-05-11,1,lacteos,44.32,41,soltero,3.0,5,6,0.5,0.4350431691213814,0.0,0.5
283,733,view,2025-05-21,1,carnes,42.2,53,gourmet,3.0,5,2,0.7608695652173914,0.4135093956323007,0.0,0.5
369,45,view,2025-03-17,1,lacteos,76.95,19,gourmet,3.0,3,0,0.02173913043478265,0.7664804469273744,0.0,0.5
182,97,purchase,2025-05-14,5,hogar,69.91,30,soltero,3.0,5,2,0.26086956521739135,0.6949720670391061,1.0,0.5
450,52,purchase,2025-04-08,5,hogar,42.36,39,fitness,3.0,4,1,0.4565217391304348,0.41513458608430676,1.0,0.5
305,175,view,2025-02-16,1,snacks,69.1,37,familia,3.0,2,6,0.4130434782608696,0.6867445403758252,0.0,0.5
144,338,purchase,2025-02-24,5,snacks,4.97,43,soltero,3.0,2,0,0.5434782608695652,0.03534789233113255,1.0,0.5
386,694,view,2025-02-18,1,carnes,11.46,62,fitness,3.0,2,1,0.9565217391304348,0.10126968004062978,0.0,0.5
316,353,cart,2025-01-03,3,limpieza,73.58,55,fitness,3.0,1,4,0.8043478260869565,0.732249873031996,0.5,0.5
182,238,purchase,2025-01-22,5,lacteos,62.05,30,soltero,3.0,1,2,0.26086956521739135,0.6151345860843067,1.0,0.5
30,115,view,2025-02-04,1,carnes,9.61,44,soltero,3.0,2,1,0.5652173913043479,0.08247841543930928,0.0,0.5
84,348,cart,2025-01-28,3,hogar,59.64,35,familia,3.0,1,1,0.3695652173913043,0.590655154900965,0.5,0.5
166,1,view,2025-06-19,1,frutas,94.46,59,familia,3.0,6,3,0.8913043478260869,0.9443372270187912,0.0,0.5
284,63,view,2025-05-20,1,verduras,98.78,55,familia,3.0,5,1,0.8043478260869565,0.9882173692229558,0.0,0.5
281,760,view,2025-05-09,1,bebidas,78.72,28,familia,3.0,5,4,0.21739130434782616,0.7844591163026917,0.0,0.5
96,743,purchase,2025-04-10,5,frutas,97.61,24,familia,3.0,4,3,0.13043478260869568,0.9763331640426612,1.0,0.5
381,226,view,2025-04-27,1,snacks,47.85,42,soltero,3.0,4,6,0.5217391304347826,0.47089893346876593,0.0,0.5
266,423,purchase,2025-01-23,5,limpieza,14.83,18,gourmet,3.0,1,3,0.0,0.13550025393600812,1.0,0.5
444,19,purchase,2025-04-11,5,limpieza,4.66,57,soltero,3.0,4,4,0.8478260869565217,0.03219908583037075,1.0,0.5
298,31,view,2025-01-28,1,lacteos,32.56,58,familia,3.0,1,1,0.8695652173913044,0.31559167089893353,0.0,0.5
296,633,view,2025-04-23,1,lacteos,9.82,52,familia,3.0,4,2,0.7391304347826086,0.08461147790756729,0.0,0.5
225,24,view,2025-04-27,1,carnes,69.93,41,soltero,3.0,4,6,0.5,0.695175215845607,0.0,0.5
333,211,view,2025-06-13,1,snacks,43.8,34,gourmet,3.0,6,4,0.34782608695652173,0.4297613001523616,0.0,0.5
361,161,view,2025-05-05,1,frutas,63.55,41,soltero,3.0,5,0,0.5,0.6303707465718639,0.0,0.5
374,255,purchase,2025-02-23,5,carnes,39.86,26,soltero,3.0,2,6,0.17391304347826086,0.3897409852717115,1.0,0.5
42,571,cart,2025-06-24,3,hogar,59.85,56,fitness,3.0,6,1,0.8260869565217392,0.592788217369223,0.5,0.5
303,114,view,2025-02-25,1,carnes,55.53,31,soltero,3.0,2,1,0.28260869565217395,0.5489080751650585,0.0,0.5
421,504,view,2025-01-10,1,frutas,1.75,64,gourmet,3.0,1,4,1.0,0.002640934484509902,0.0,0.5
246,672,view,2025-05-13,1,limpieza,82.43,24,fitness,3.0,5,1,0.13043478260869568,0.8221432199085831,0.0,0.5
208,220,view,2025-05-22,1,bebidas,23.77,45,gourmet,3.0,5,3,0.5869565217391305,0.22630777044184863,0.0,0.5
237,357,purchase,2025-06-01,5,snacks,18.79,20,familia,3.0,6,6,0.043478260869565244,0.17572371762315894,1.0,0.5
22,631,purchase,2025-01-28,5,hogar,52.57,55,soltero,3.0,1,1,0.8043478260869565,0.5188420518029457,1.0,0.5
185,524,view,2025-01-21,1,frutas,13.07,56,fitness,3.0,1,1,0.8260869565217392,0.11762315896394107,0.0,0.5
468,242,view,2025-03-17,1,carnes,13.39,43,fitness,3.0,3,0,0.5434782608695652,0.12087353986795327,0.0,0.5
242,375,cart,2025-01-20,3,hogar,77.57,20,familia,3.0,1,0,0.043478260869565244,0.7727780599288979,0.5,0.5
363,139,view,2025-04-25,1,frutas,71.13,64,familia,3.0,4,4,1.0,0.7073641442356526,0.0,0.5
283,511,view,2025-04-06,1,frutas,35.81,53,gourmet,3.0,4,6,0.7608695652173914,0.3486033519553073,0.0,0.5
41,147,view,2025-02-20,1,limpieza,87.31,26,familia,3.0,2,3,0.17391304347826086,0.871711528694769,0.0,0.5
336,182,view,2025-04-12,1,hogar,62.47,47,gourmet,3.0,4,5,0.6304347826086956,0.6194007110208227,0.0,0.5
162,57,view,2025-02-09,1,verduras,36.11,24,familia,3.0,2,6,0.13043478260869568,0.3516505840528187,0.0,0.5
160,42,view,2025-03-26,1,bebidas,80.08,30,gourmet,3.0,3,2,0.26086956521739135,0.7982732351447436,0.0,0.5
474,711,view,2025-03-22,1,limpieza,31.02,47,fitness,3.0,3,5,0.6304347826086956,0.29994921279837483,0.0,0.5
89,184,view,2025-04-25,1,lacteos,87.28,62,familia,3.0,4,4,0.9565217391304348,0.8714068054850178,0.0,0.5
322,692,view,2025-04-18,1,verduras,51.11,51,fitness,3.0,4,4,0.7173913043478262,0.5040121889283901,0.0,0.5
12,2,view,2025-06-05,1,carnes,4.9,41,fitness,3.0,6,3,0.5,0.03463687150837989,0.0,0.5
424,288,view,2025-01-02,1,limpieza,70.94,33,soltero,3.0,1,3,0.32608695652173914,0.7054342305738954,0.0,0.5
73,138,purchase,2025-01-14,5,carnes,86.86,53,familia,3.0,1,1,0.7608695652173914,0.8671406805485018,1.0,0.5
76,617,view,2025-01-14,1,verduras,10.57,32,fitness,3.0,1,1,0.30434782608695654,0.09222955815134587,0.0,0.5
346,512,view,2025-02-13,1,hogar,11.04,48,familia,3.0,2,3,0.6521739130434783,0.09700355510411376,0.0,0.5
201,730,purchase,2025-02-09,5,snacks,73.63,56,familia,3.0,2,6,0.8260869565217392,0.7327577450482479,1.0,0.5
10,225,view,2025-02-03,1,carnes,86.57,28,gourmet,3.0,2,0,0.21739130434782616,0.8641950228542407,0.0,0.5
352,331,cart,2025-03-06,3,snacks,86.96,50,familia,3.0,3,3,0.6956521739130435,0.8681564245810055,0.5,0.5
226,617,view,2025-01-18,1,verduras,10.57,22,familia,3.0,1,5,0.08695652173913049,0.09222955815134587,0.0,0.5
176,404,view,2025-04-22,1,frutas,93.72,45,fitness,3.0,4,1,0.5869565217391305,0.9368207211782631,0.0,0.5
276,508,view,2025-02-03,1,bebidas,92.78,20,fitness,3.0,2,0,0.043478260869565244,0.9272727272727274,0.0,0.5
39,127,view,2025-03-28,1,snacks,48.58,24,familia,3.0,3,4,0.13043478260869568,0.47831386490604366,0.0,0.5
60,265,view,2025-06-26,1,frutas,24.96,53,gourmet,3.0,6,3,0.7608695652173914,0.238395124428644,0.0,0.5
66,712,view,2025-03-21,1,hogar,11.0,21,fitness,3.0,3,4,0.06521739130434784,0.09659725749111223,0.0,0.5
321,89,purchase,2025-05-04,5,frutas,6.73,44,soltero,3.0,5,6,0.5652173913043479,0.0532249873031996,1.0,0.5
435,553,view,2025-03-03,1,verduras,82.44,40,gourmet,3.0,3,0,0.4782608695652174,0.8222447943118334,0.0,0.5
124,226,view,2025-05-08,1,snacks,47.85,61,soltero,3.0,5,3,0.9347826086956521,0.47089893346876593,0.0,0.5
164,105,view,2025-03-11,1,carnes,10.06,45,soltero,3.0,3,1,0.5869565217391305,0.08704926358557644,0.0,0.5
408,701,cart,2025-06-01,3,verduras,78.3,60,soltero,3.0,6,6,0.9130434782608696,0.7801929913661757,0.5,0.5
411,493,cart,2025-02-17,3,hogar,38.64,25,fitness,3.0,2,0,0.15217391304347827,0.3773489080751651,0.5,0.5
386,319,cart,2025-03-21,3,snacks,55.98,62,fitness,3.0,3,4,0.9565217391304348,0.5534789233113255,0.5,0.5
159,219,view,2025-02-08,1,snacks,89.52,53,fitness,3.0,2,5,0.7608695652173914,0.8941594718131031,0.0,0.5
57,277,view,2025-06-25,1,bebidas,4.29,52,familia,3.0,6,2,0.7391304347826086,0.028440832910106656,0.0,0.5
78,773,view,2025-03-11,1,verduras,66.28,31,soltero,3.0,3,1,0.28260869565217395,0.6581005586592179,0.0,0.5
194,341,cart,2025-03-21,3,bebidas,44.42,41,gourmet,3.0,3,4,0.5,0.4360589131538853,0.5,0.5
285,452,cart,2025-01-09,3,lacteos,66.13,57,gourmet,3.0,1,3,0.8478260869565217,0.6565769426104622,0.5,0.5
15,369,purchase,2025-01-29,5,snacks,17.19,41,familia,3.0,1,2,0.5,0.15947181310309802,1.0,0.5
12,474,view,2025-06-03,1,limpieza,37.28,41,fitness,3.0,6,1,0.5,0.3635347892331133,0.0,0.5
101,190,view,2025-04-28,1,hogar,3.43,25,gourmet,3.0,4,0,0.15217391304347827,0.019705434230573894,0.0,0.5
156,419,view,2025-06-15,1,lacteos,46.02,32,familia,3.0,6,6,0.30434782608695654,0.4523108176739462,0.0,0.5
340,710,view,2025-03-03,1,bebidas,13.02,52,familia,3.0,3,0,0.7391304347826086,0.11711528694768916,0.0,0.5
125,789,view,2025-06-03,1,carnes,95.69,57,fitness,3.0,6,1,0.8478260869565217,0.9568308786185881,0.0,0.5
359,495,view,2025-05-22,1,verduras,58.44,57,familia,3.0,5,3,0.8478260869565217,0.5784662265109193,0.0,0.5
280,39,purchase,2025-06-26,5,limpieza,87.6,41,familia,3.0,6,3,0.5,0.8746571863890299,1.0,0.5
405,162,view,2025-02-12,1,snacks,26.72,59,soltero,3.0,2,2,0.8913043478260869,0.25627221940071104,0.0,0.5
394,121,purchase,2025-03-29,5,limpieza,9.02,40,familia,3.0,3,5,0.4782608695652174,0.07648552564753683,1.0,0.5
110,399,view,2025-01-08,1,carnes,21.38,59,gourmet,3.0,1,2,0.8913043478260869,0.2020314880650076,0.0,0.5
334,262,view,2025-06-17,1,limpieza,4.92,61,fitness,3.0,6,1,0.9347826086956521,0.03484002031488065,0.0,0.5
357,728,view,2025-01-25,1,bebidas,42.0,48,fitness,3.0,1,5,0.6521739130434783,0.4114779075672931,0.0,0.5
146,561,view,2025-05-12,1,bebidas,73.95,30,soltero,3.0,5,0,0.26086956521739135,0.7360081259522601,0.0,0.5
216,604,view,2025-01-15,1,hogar,67.28,61,soltero,3.0,1,2,0.9347826086956521,0.668257998984256,0.0,0.5
398,129,view,2025-01-16,1,limpieza,82.64,19,fitness,3.0,1,3,0.02173913043478265,0.824276282376841,0.0,0.5
162,540,view,2025-02-23,1,limpieza,60.56,24,familia,3.0,2,6,0.13043478260869568,0.6000000000000001,0.0,0.5
128,356,purchase,2025-05-07,5,bebidas,90.99,52,soltero,3.0,5,2,0.7391304347826086,0.9090909090909091,1.0,0.5
314,660,cart,2025-01-11,3,lacteos,87.92,63,fitness,3.0,1,5,0.9782608695652173,0.8779075672930422,0.5,0.5
332,432,cart,2025-01-28,3,bebidas,44.93,52,familia,3.0,1,1,0.7391304347826086,0.4412392077196547,0.5,0.5
150,65,view,2025-01-07,1,snacks,39.05,21,familia,3.0,1,1,0.06521739130434784,0.38151345860843067,0.0,0.5
454,218,view,2025-04-24,1,verduras,41.52,43,gourmet,3.0,4,3,0.5434782608695652,0.40660233621127484,0.0,0.5
36,563,view,2025-05-08,1,snacks,22.46,61,fitness,3.0,5,3,0.9347826086956521,0.21300152361604877,0.0,0.5
173,427,purchase,2025-02-07,5,bebidas,20.98,37,soltero,3.0,2,4,0.4130434782608696,0.19796851193499237,1.0,0.5
420,74,view,2025-06-01,1,frutas,47.27,47,fitness,3.0,6,6,0.6304347826086956,0.4650076180802438,0.0,0.5
22,460,view,2025-03-09,1,frutas,74.11,55,soltero,3.0,3,6,0.8043478260869565,0.7376333164042661,0.0,0.5
206,425,view,2025-02-06,1,frutas,31.49,19,familia,3.0,2,3,0.02173913043478265,0.3047232097511427,0.0,0.5
127,711,view,2025-04-30,1,limpieza,31.02,44,fitness,3.0,4,2,0.5652173913043479,0.29994921279837483,0.0,0.5
336,192,cart,2025-02-04,3,snacks,33.04,47,gourmet,3.0,2,1,0.6304347826086956,0.32046724225495177,0.5,0.5
445,107,view,2025-05-14,1,carnes,27.29,62,fitness,3.0,5,2,0.9565217391304348,0.26206196038598273,0.0,0.5
356,12,view,2025-04-20,1,snacks,97.13,59,familia,3.0,4,6,0.8913043478260869,0.9714575926866429,0.0,0.5
440,239,cart,2025-06-10,3,lacteos,79.86,64,soltero,3.0,6,1,1.0,0.7960385982732352,0.5,0.5
217,593,view,2025-04-26,1,verduras,7.87,43,gourmet,3.0,4,5,0.5434782608695652,0.06480446927374303,0.0,0.5
96,453,view,2025-04-20,1,limpieza,99.94,24,familia,3.0,4,6,0.13043478260869568,0.9999999999999999,0.0,0.5
417,383,view,2025-04-12,1,verduras,34.36,23,soltero,3.0,4,5,0.10869565217391308,0.33387506348400203,0.0,0.5
429,782,cart,2025-04-09,3,bebidas,68.34,34,gourmet,3.0,4,2,0.34782608695652173,0.6790248857287964,0.5,0.5
164,48,purchase,2025-05-22,5,carnes,63.12,45,soltero,3.0,5,3,0.5869565217391305,0.6260030472320975,1.0,0.5
148,317,view,2025-05-27,1,limpieza,66.21,56,gourmet,3.0,5,1,0.8260869565217392,0.6573895378364651,0.0,0.5
18,786,purchase,2025-05-19,5,frutas,8.14,19,soltero,3.0,5,0,0.02173913043478265,0.06754697816150332,1.0,0.5
294,600,view,2025-03-12,1,snacks,65.44,35,fitness,3.0,3,2,0.3695652173913043,0.6495683087861859,0.0,0.5
195,119,view,2025-06-22,1,limpieza,72.62,32,gourmet,3.0,6,6,0.30434782608695654,0.7224987303199595,0.0,0.5
151,577,view,2025-03-29,1,limpieza,43.39,47,soltero,3.0,3,5,0.6304347826086956,0.425596749619096,0.0,0.5
480,315,cart,2025-03-29,3,carnes,19.03,51,soltero,3.0,3,5,0.7173913043478262,0.17816150330116812,0.5,0.5
365,754,view,2025-03-19,1,bebidas,33.14,40,gourmet,3.0,3,2,0.4782608695652174,0.3214829862874556,0.0,0.5
123,36,cart,2025-06-01,3,bebidas,3.42,52,soltero,3.0,6,6,0.7391304347826086,0.019603859827323517,0.5,0.5
400,463,cart,2025-01-11,3,snacks,33.38,40,fitness,3.0,1,5,0.4782608695652174,0.32392077196546476,0.5,0.5
187,764,purchase,2025-05-07,5,snacks,32.23,25,fitness,3.0,5,2,0.15217391304347827,0.3122397155916709,1.0,0.5
453,755,view,2025-06-21,1,bebidas,74.0,29,fitness,3.0,6,5,0.23913043478260876,0.736515997968512,0.0,0.5
452,554,view,2025-03-20,1,bebidas,42.95,20,fitness,3.0,3,3,0.043478260869565244,0.4211274758760793,0.0,0.5
149,581,view,2025-06-22,1,lacteos,13.71,49,soltero,3.0,6,6,0.673913043478261,0.12412392077196546,0.0,0.5
104,403,view,2025-03-15,1,frutas,53.59,34,soltero,3.0,3,5,0.34782608695652173,0.5292026409344845,0.0,0.5
243,169,purchase,2025-06-09,5,hogar,96.34,36,familia,3.0,6,0,0.3913043478260869,0.9634332148298629,1.0,0.5
