user_id,product_id,event_type,timestamp,implicit_score,category,price,age,segment,rating,month,dayofweek,age_norm,price_norm,implicit_score_norm,rating_norm,reward_rating,reward_implicit,reward_final
291,24,view,2025-06-20,1,carnes,69.93,46,familia,3.0,6,4,0.6086956521739131,0.695175215845607,0.0,0.5,0.5,0.0,0.3
452,687,view,2025-02-04,1,snacks,96.35,20,fitness,3.0,2,1,0.0434782608695652,0.9635347892331132,0.0,0.5,0.5,0.0,0.3
69,786,purchase,2025-03-12,5,frutas,8.14,43,familia,3.0,3,2,0.5434782608695652,0.0675469781615033,1.0,0.5,0.5,1.0,0.7
129,340,purchase,2025-04-04,5,verduras,58.29,18,familia,3.0,4,4,0.0,0.5769426104621636,1.0,0.5,0.5,1.0,0.7
196,412,view,2025-01-04,1,limpieza,15.69,49,gourmet,3.0,1,5,0.673913043478261,0.1442356526155408,0.0,0.5,0.5,0.0,0.3
140,261,cart,2025-02-20,3,limpieza,78.21,44,soltero,3.0,2,3,0.5652173913043479,0.7792788217369222,0.5,0.5,0.5,0.5,0.5
444,286,view,2025-04-04,1,snacks,11.35,57,soltero,3.0,4,4,0.8478260869565217,0.1001523616048755,0.0,0.5,0.5,0.0,0.3
283,513,view,2025-01-30,1,lacteos,49.1,53,gourmet,3.0,1,3,0.7608695652173914,0.4835957338750635,0.0,0.5,0.5,0.0,0.3
312,86,view,2025-04-04,1,snacks,19.46,39,soltero,3.0,4,4,0.4565217391304348,0.1825292026409344,0.0,0.5,0.5,0.0,0.3
234,430,view,2025-04-20,1,limpieza,10.3,23,familia,3.0,4,6,0.108695652173913,0.0894870492635855,0.0,0.5,0.5,0.0,0.3
23,581,view,2025-03-15,1,lacteos,13.71,19,fitness,3.0,3,5,0.0217391304347826,0.1241239207719654,0.0,0.5,0.5,0.0,0.3
153,31,cart,2025-05-22,3,lacteos,32.56,40,soltero,3.0,5,3,0.4782608695652174,0.3155916708989335,0.5,0.5,0.5,0.5,0.5
277,335,cart,2025-06-13,3,limpieza,35.25,37,soltero,3.0,6,4,0.4130434782608696,0.3429151853732859,0.5,0.5,0.5,0.5,0.5
61,768,view,2025-03-28,1,bebidas,84.25,57,soltero,3.0,3,4,0.8478260869565217,0.8406297613001524,0.0,0.5,0.5,0.0,0.3
319,290,view,2025-05-20,1,frutas,93.69,25,fitness,3.0,5,1,0.1521739130434782,0.936515997968512,0.0,0.5,0.5,0.0,0.3
378,349,view,2025-03-17,1,carnes,91.32,59,soltero,3.0,3,0,0.8913043478260869,0.9124428643981716,0.0,0.5,0.5,0.0,0.3
52,340,view,2025-06-11,1,verduras,58.29,64,familia,3.0,6,2,1.0,0.5769426104621636,0.0,0.5,0.5,0.0,0.3
344,528,purchase,2025-01-26,5,hogar,52.99,46,fitness,3.0,1,6,0.6086956521739131,0.5231081767394617,1.0,0.5,0.5,1.0,0.7
153,310,cart,2025-05-14,3,lacteos,16.79,40,soltero,3.0,5,2,0.4782608695652174,0.1554088369730827,0.5,0.5,0.5,0.5,0.5
237,396,purchase,2025-04-11,5,lacteos,80.76,20,familia,3.0,4,4,0.0434782608695652,0.8051802945657694,1.0,0.5,0.5,1.0,0.7
311,640,cart,2025-04-25,3,carnes,31.01,29,familia,3.0,4,4,0.2391304347826087,0.2998476383951244,0.5,0.5,0.5,0.5,0.5
302,338,view,2025-05-23,1,snacks,4.97,50,soltero,3.0,5,4,0.6956521739130435,0.0353478923311325,0.0,0.5,0.5,0.0,0.3
32,674,view,2025-04-16,1,bebidas,86.34,45,soltero,3.0,4,2,0.5869565217391305,0.8618588115794821,0.0,0.5,0.5,0.0,0.3
55,437,view,2025-04-13,1,bebidas,94.52,25,gourmet,3.0,4,6,0.1521739130434782,0.9449466734382936,0.0,0.5,0.5,0.0,0.3
352,704,view,2025-05-27,1,bebidas,99.49,50,familia,3.0,5,1,0.6956521739130435,0.9954291518537328,0.0,0.5,0.5,0.0,0.3
389,663,cart,2025-04-14,3,verduras,79.21,25,gourmet,3.0,4,0,0.1521739130434782,0.7894362620619604,0.5,0.5,0.5,0.5,0.5
36,365,view,2025-06-24,1,limpieza,45.09,61,fitness,3.0,6,1,0.934782608695652,0.4428643981716608,0.0,0.5,0.5,0.0,0.3
110,113,view,2025-03-18,1,bebidas,65.87,59,gourmet,3.0,3,1,0.8913043478260869,0.6539360081259523,0.0,0.5,0.5,0.0,0.3
490,785,cart,2025-04-05,3,lacteos,71.92,41,soltero,3.0,4,5,0.5,0.7153885220924328,0.5,0.5,0.5,0.5,0.5
177,176,purchase,2025-04-17,5,lacteos,7.72,42,familia,3.0,4,3,0.5217391304347826,0.0632808532249873,1.0,0.5,0.5,1.0,0.7
362,149,view,2025-04-22,1,hogar,82.76,49,familia,3.0,4,1,0.673913043478261,0.8254951752158457,0.0,0.5,0.5,0.0,0.3
314,178,cart,2025-02-21,3,bebidas,71.11,63,fitness,3.0,2,4,0.9782608695652172,0.7071609954291519,0.5,0.5,0.5,0.5,0.5
295,382,view,2025-01-18,1,limpieza,52.46,19,gourmet,1.0,1,5,0.0217391304347826,0.5177247333671915,0.0,0.0,0.0,0.0,0.0
336,223,view,2025-06-24,1,hogar,65.52,47,gourmet,3.0,6,1,0.6304347826086956,0.650380904012189,0.0,0.5,0.5,0.0,0.3
97,259,view,2025-02-26,1,carnes,69.8,26,fitness,3.0,2,2,0.1739130434782608,0.693854748603352,0.0,0.5,0.5,0.0,0.3
369,785,view,2025-02-02,1,lacteos,71.92,19,gourmet,3.0,2,6,0.0217391304347826,0.7153885220924328,0.0,0.5,0.5,0.0,0.3
213,189,view,2025-04-14,1,lacteos,76.07,18,soltero,3.0,4,0,0.0,0.7575418994413408,0.0,0.5,0.5,0.0,0.3
317,306,view,2025-06-09,1,snacks,73.43,55,familia,3.0,6,0,0.8043478260869565,0.7307262569832403,0.0,0.5,0.5,0.0,0.3
137,378,cart,2025-05-12,3,limpieza,45.93,43,gourmet,3.0,5,0,0.5434782608695652,0.4513966480446927,0.5,0.5,0.5,0.5,0.5
6,602,purchase,2025-06-18,5,lacteos,33.11,38,gourmet,3.0,6,2,0.4347826086956522,0.3211782630777044,1.0,0.5,0.5,1.0,0.7
499,720,view,2025-01-19,1,carnes,62.77,52,familia,3.0,1,6,0.7391304347826086,0.6224479431183342,0.0,0.5,0.5,0.0,0.3
109,774,cart,2025-01-07,3,frutas,89.62,22,fitness,3.0,1,1,0.0869565217391304,0.895175215845607,0.5,0.5,0.5,0.5,0.5
35,156,view,2025-01-26,1,verduras,51.24,64,familia,3.0,1,6,1.0,0.505332656170645,0.0,0.5,0.5,0.0,0.3
39,712,view,2025-03-28,1,hogar,11.0,24,familia,3.0,3,4,0.1304347826086956,0.0965972574911122,0.0,0.5,0.5,0.0,0.3
150,55,cart,2025-04-08,3,lacteos,24.64,21,familia,3.0,4,1,0.0652173913043478,0.2351447435246318,0.5,0.5,0.5,0.5,0.5
425,766,view,2025-06-28,1,lacteos,44.32,30,fitness,3.0,6,5,0.2608695652173913,0.4350431691213814,0.0,0.5,0.5,0.0,0.3
118,442,view,2025-06-28,1,carnes,57.49,51,gourmet,3.0,6,5,0.7173913043478262,0.5688166582021331,0.0,0.5,0.5,0.0,0.3
261,685,purchase,2025-05-16,5,verduras,3.56,52,gourmet,3.0,5,4,0.7391304347826086,0.0210259014728288,1.0,0.5,0.5,1.0,0.7
426,200,view,2025-05-21,1,limpieza,45.69,59,familia,3.0,5,2,0.8913043478260869,0.4489588623666836,0.0,0.5,0.5,0.0,0.3
87,403,purchase,2025-02-01,5,frutas,53.59,43,fitness,3.0,2,5,0.5434782608695652,0.5292026409344845,1.0,0.5,0.5,1.0,0.7
465,614,view,2025-02-03,1,snacks,69.31,22,fitness,3.0,2,0,0.0869565217391304,0.6888776028440833,0.0,0.5,0.5,0.0,0.3
76,797,view,2025-05-26,1,limpieza,18.24,32,fitness,3.0,5,0,0.3043478260869565,0.170137125444388,0.0,0.5,0.5,0.0,0.3
471,663,view,2025-02-24,1,verduras,79.21,56,soltero,3.0,2,0,0.8260869565217392,0.7894362620619604,0.0,0.5,0.5,0.0,0.3
464,623,view,2025-02-12,1,hogar,92.79,63,familia,3.0,2,2,0.9782608695652172,0.9273743016759778,0.0,0.5,0.5,0.0,0.3
451,778,view,2025-06-01,1,snacks,52.32,46,familia,3.0,6,6,0.6086956521739131,0.5163026917216862,0.0,0.5,0.5,0.0,0.3
414,603,cart,2025-05-29,3,carnes,33.97,22,soltero,3.0,5,3,0.0869565217391304,0.3299136617572372,0.5,0.5,0.5,0.5,0.5
313,177,view,2025-05-26,1,bebidas,30.8,39,gourmet,3.0,5,0,0.4565217391304348,0.2977145759268664,0.0,0.5,0.5,0.0,0.3
383,449,view,2025-05-22,1,hogar,39.99,30,familia,3.0,5,3,0.2608695652173913,0.3910614525139665,0.0,0.5,0.5,0.0,0.3
214,743,view,2025-01-19,1,frutas,97.61,36,familia,3.0,1,6,0.3913043478260869,0.9763331640426612,0.0,0.5,0.5,0.0,0.3
457,541,view,2025-02-26,1,lacteos,82.1,39,soltero,3.0,2,2,0.4565217391304348,0.8187912646013205,0.0,0.5,0.5,0.0,0.3
285,301,cart,2025-03-21,3,lacteos,55.21,57,gourmet,3.0,3,4,0.8478260869565217,0.5456576942610463,0.5,0.5,0.5,0.5,0.5
239,707,cart,2025-01-02,3,hogar,98.38,53,soltero,3.0,1,3,0.7608695652173914,0.9841543930929404,0.5,0.5,0.5,0.5,0.5
165,307,purchase,2025-06-11,5,carnes,9.08,19,gourmet,3.0,6,2,0.0217391304347826,0.0770949720670391,1.0,0.5,0.5,1.0,0.7
87,751,view,2025-02-18,1,verduras,10.71,43,fitness,3.0,2,1,0.5434782608695652,0.0936515997968512,0.0,0.5,0.5,0.0,0.3
141,267,view,2025-03-31,1,frutas,15.11,26,gourmet,3.0,3,0,0.1739130434782608,0.1383443372270187,0.0,0.5,0.5,0.0,0.3
160,214,view,2025-01-22,1,lacteos,64.21,30,gourmet,3.0,1,2,0.2608695652173913,0.637074657186389,0.0,0.5,0.5,0.0,0.3
46,594,purchase,2025-06-21,5,limpieza,52.39,31,familia,3.0,6,5,0.2826086956521739,0.5170137125444388,1.0,0.5,0.5,1.0,0.7
372,640,view,2025-04-01,1,carnes,31.01,57,soltero,3.0,4,1,0.8478260869565217,0.2998476383951244,0.0,0.5,0.5,0.0,0.3
495,483,view,2025-06-12,1,bebidas,60.74,44,familia,3.0,6,3,0.5652173913043479,0.6018283392585069,0.0,0.5,0.5,0.0,0.3
112,262,view,2025-01-29,1,limpieza,4.92,58,gourmet,3.0,1,2,0.8695652173913044,0.0348400203148806,0.0,0.5,0.5,0.0,0.3
407,67,cart,2025-01-06,3,frutas,22.61,32,soltero,3.0,1,0,0.3043478260869565,0.2145251396648044,0.5,0.5,0.5,0.5,0.5
45,574,cart,2025-06-14,3,verduras,14.51,42,gourmet,3.0,6,5,0.5217391304347826,0.1322498730319959,0.5,0.5,0.5,0.5,0.5
401,133,purchase,2025-05-03,5,snacks,27.44,39,soltero,3.0,5,5,0.4565217391304348,0.2635855764347384,1.0,0.5,0.5,1.0,0.7
247,649,view,2025-03-26,1,bebidas,60.46,58,gourmet,3.0,3,2,0.8695652173913044,0.5989842559674963,0.0,0.5,0.5,0.0,0.3
104,540,purchase,2025-06-08,5,limpieza,60.56,34,soltero,3.0,6,6,0.3478260869565217,0.6000000000000001,1.0,0.5,0.5,1.0,0.7
85,512,view,2025-05-03,1,hogar,11.04,64,soltero,3.0,5,5,1.0,0.0970035551041137,0.0,0.5,0.5,0.0,0.3
450,211,purchase,2025-04-14,5,snacks,43.8,39,fitness,3.0,4,0,0.4565217391304348,0.4297613001523616,1.0,0.5,0.5,1.0,0.7
485,717,purchase,2025-06-27,5,limpieza,81.58,18,familia,3.0,6,4,0.0,0.8135093956323006,1.0,0.5,0.5,1.0,0.7
134,253,cart,2025-01-14,3,limpieza,2.15,20,fitness,3.0,1,1,0.0434782608695652,0.0067039106145251,0.5,0.5,0.5,0.5,0.5
108,38,cart,2025-03-11,3,bebidas,3.11,50,familia,3.0,3,1,0.6956521739130435,0.0164550533265617,0.5,0.5,0.5,0.5,0.5
18,43,view,2025-05-19,1,limpieza,99.8,19,soltero,3.0,5,0,0.0217391304347826,0.9985779583544946,0.0,0.5,0.5,0.0,0.3
94,629,view,2025-06-04,1,carnes,54.46,18,fitness,3.0,6,2,0.0,0.5380396140172676,0.0,0.5,0.5,0.0,0.3
150,405,view,2025-04-12,1,limpieza,4.9,21,familia,3.0,4,5,0.0652173913043478,0.0346368715083798,0.0,0.5,0.5,0.0,0.3
246,702,view,2025-03-10,1,lacteos,46.52,24,fitness,3.0,3,0,0.1304347826086956,0.4573895378364652,0.0,0.5,0.5,0.0,0.3
289,46,view,2025-03-20,1,verduras,40.79,52,soltero,3.0,3,3,0.7391304347826086,0.3991874047739969,0.0,0.5,0.5,0.0,0.3
414,454,view,2025-02-07,1,bebidas,5.77,22,soltero,3.0,2,4,0.0869565217391304,0.043473844591163,0.0,0.5,0.5,0.0,0.3
209,678,purchase,2025-03-03,5,lacteos,76.72,40,familia,3.0,3,0,0.4782608695652174,0.7641442356526156,1.0,0.5,0.5,1.0,0.7
126,305,view,2025-03-21,1,carnes,53.11,39,soltero,3.0,3,4,0.4565217391304348,0.5243270695784662,0.0,0.5,0.5,0.0,0.3
235,715,cart,2025-05-26,3,verduras,51.43,33,soltero,3.0,5,0,0.3260869565217391,0.5072625698324023,0.5,0.5,0.5,0.5,0.5
416,387,cart,2025-04-27,3,lacteos,62.1,21,familia,3.0,4,6,0.0652173913043478,0.6156424581005587,0.5,0.5,0.5,0.5,0.5
426,245,view,2025-05-06,1,snacks,20.85,59,familia,3.0,5,1,0.8913043478260869,0.1966480446927374,0.0,0.5,0.5,0.0,0.3
499,721,view,2025-06-29,1,lacteos,53.18,52,familia,3.0,6,6,0.7391304347826086,0.525038090401219,0.0,0.5,0.5,0.0,0.3
462,760,view,2025-01-24,1,bebidas,78.72,64,gourmet,3.0,1,4,1.0,0.7844591163026917,0.0,0.5,0.5,0.0,0.3
122,295,cart,2025-04-09,3,snacks,71.69,54,familia,3.0,4,2,0.7826086956521738,0.713052310817674,0.5,0.5,0.5,0.5,0.5
138,383,view,2025-05-15,1,verduras,34.36,31,familia,3.0,5,3,0.2826086956521739,0.333875063484002,0.0,0.5,0.5,0.0,0.3
495,158,view,2025-01-14,1,snacks,29.42,44,familia,3.0,1,1,0.5652173913043479,0.2836973082783139,0.0,0.5,0.5,0.0,0.3
115,207,cart,2025-06-27,3,frutas,65.8,26,gourmet,3.0,6,4,0.1739130434782608,0.6532249873031996,0.5,0.5,0.5,0.5,0.5
420,1,view,2025-04-04,1,frutas,94.46,47,fitness,3.0,4,4,0.6304347826086956,0.9443372270187912,0.0,0.5,0.5,0.0,0.3
162,217,cart,2025-01-24,3,frutas,98.41,24,familia,3.0,1,4,0.1304347826086956,0.9844591163026916,0.5,0.5,0.5,0.5,0.5
201,507,view,2025-01-13,1,carnes,25.1,56,familia,3.0,1,0,0.8260869565217392,0.2398171660741493,0.0,0.5,0.5,0.0,0.3
234,761,cart,2025-05-27,3,carnes,89.32,23,familia,3.0,5,1,0.108695652173913,0.8921279837480954,0.5,0.5,0.5,0.5,0.5
28,581,purchase,2025-01-29,5,lacteos,13.71,61,familia,3.0,1,2,0.934782608695652,0.1241239207719654,1.0,0.5,0.5,1.0,0.7
11,30,cart,2025-01-22,3,verduras,79.28,28,soltero,3.0,1,2,0.2173913043478261,0.790147282884713,0.5,0.5,0.5,0.5,0.5
206,627,view,2025-01-02,1,bebidas,99.26,19,familia,3.0,1,3,0.0217391304347826,0.9930929405789742,0.0,0.5,0.5,0.0,0.3
167,520,view,2025-04-13,1,bebidas,61.42,62,fitness,3.0,4,6,0.9565217391304348,0.6087353986795327,0.0,0.5,0.5,0.0,0.3
247,275,cart,2025-02-05,3,bebidas,9.7,58,gourmet,3.0,2,2,0.8695652173913044,0.0833925850685627,0.5,0.5,0.5,0.5,0.5
47,492,view,2025-02-07,1,hogar,34.78,26,familia,3.0,2,4,0.1739130434782608,0.338141188420518,0.0,0.5,0.5,0.0,0.3
246,758,view,2025-01-18,1,snacks,40.05,24,fitness,3.0,1,5,0.1304347826086956,0.3916708989334687,0.0,0.5,0.5,0.0,0.3
127,311,cart,2025-02-20,3,bebidas,87.31,44,fitness,3.0,2,3,0.5652173913043479,0.871711528694769,0.5,0.5,0.5,0.5,0.5
147,44,view,2025-05-23,1,snacks,35.72,49,familia,3.0,5,4,0.673913043478261,0.3476891823260538,0.0,0.5,0.5,0.0,0.3
118,155,view,2025-05-08,1,carnes,83.38,51,gourmet,3.0,5,3,0.7173913043478262,0.8317927882173692,0.0,0.5,0.5,0.0,0.3
399,77,purchase,2025-06-29,5,limpieza,99.13,49,fitness,3.0,6,6,0.673913043478261,0.9917724733367193,1.0,0.5,0.5,1.0,0.7
382,590,view,2025-01-17,1,lacteos,33.01,41,gourmet,3.0,1,4,0.5,0.3201625190452006,0.0,0.5,0.5,0.0,0.3
412,613,view,2025-04-22,1,carnes,18.35,61,fitness,3.0,4,1,0.934782608695652,0.1712544438801422,0.0,0.5,0.5,0.0,0.3
152,438,cart,2025-03-18,3,bebidas,68.64,54,fitness,3.0,3,1,0.7826086956521738,0.6820721178263078,0.5,0.5,0.5,0.5,0.5
72,432,purchase,2025-01-22,5,bebidas,44.93,27,fitness,3.0,1,2,0.1956521739130434,0.4412392077196547,1.0,0.5,0.5,1.0,0.7
363,542,view,2025-05-03,1,hogar,88.54,64,familia,3.0,5,5,1.0,0.8842051802945659,0.0,0.5,0.5,0.0,0.3
137,39,cart,2025-06-29,3,limpieza,87.6,43,gourmet,3.0,6,6,0.5434782608695652,0.8746571863890299,0.5,0.5,0.5,0.5,0.5
175,239,cart,2025-05-08,3,lacteos,79.86,28,fitness,3.0,5,3,0.2173913043478261,0.7960385982732352,0.5,0.5,0.5,0.5,0.5
289,13,view,2025-03-31,1,frutas,94.48,52,soltero,3.0,3,0,0.7391304347826086,0.944540375825292,0.0,0.5,0.5,0.0,0.3
446,122,view,2025-06-23,1,bebidas,22.8,18,fitness,3.0,6,0,0.0,0.2164550533265617,0.0,0.5,0.5,0.0,0.3
481,144,view,2025-05-12,1,carnes,75.52,48,familia,3.0,5,0,0.6521739130434783,0.7519553072625698,0.0,0.5,0.5,0.0,0.3
19,684,cart,2025-01-07,3,frutas,7.75,41,soltero,3.0,1,1,0.5,0.0635855764347384,0.5,0.5,0.5,0.5,0.5
195,455,cart,2025-05-18,3,carnes,97.74,32,gourmet,3.0,5,6,0.3043478260869565,0.9776536312849162,0.5,0.5,0.5,0.5,0.5
330,368,view,2025-01-15,1,bebidas,59.7,36,fitness,3.0,1,2,0.3913043478260869,0.5912646013204673,0.0,0.5,0.5,0.0,0.3
424,759,cart,2025-06-03,3,snacks,46.49,33,soltero,3.0,6,1,0.3260869565217391,0.4570848146267141,0.5,0.5,0.5,0.5,0.5
175,247,cart,2025-02-09,3,lacteos,7.36,28,fitness,3.0,2,6,0.2173913043478261,0.0596241747079735,0.5,0.5,0.5,0.5,0.5
490,344,view,2025-04-12,1,snacks,87.47,41,soltero,3.0,4,5,0.5,0.873336719146775,0.0,0.5,0.5,0.0,0.3
449,765,cart,2025-05-24,3,bebidas,69.13,22,fitness,3.0,5,5,0.0869565217391304,0.6870492635855764,0.5,0.5,0.5,0.5,0.5
413,375,view,2025-04-08,1,hogar,77.57,61,fitness,3.0,4,1,0.934782608695652,0.7727780599288979,0.0,0.5,0.5,0.0,0.3
434,291,purchase,2025-04-30,5,snacks,6.15,43,familia,3.0,4,2,0.5434782608695652,0.0473336719146775,1.0,0.5,0.5,1.0,0.7
354,207,view,2025-01-18,1,frutas,65.8,35,familia,3.0,1,5,0.3695652173913043,0.6532249873031996,0.0,0.5,0.5,0.0,0.3
499,576,view,2025-01-02,1,frutas,41.03,52,familia,3.0,1,3,0.7391304347826086,0.4016251904520061,0.0,0.5,0.5,0.0,0.3
141,242,cart,2025-04-30,3,carnes,13.39,26,gourmet,3.0,4,2,0.1739130434782608,0.1208735398679532,0.5,0.5,0.5,0.5,0.5
246,622,view,2025-05-26,1,limpieza,79.75,24,fitness,3.0,5,0,0.1304347826086956,0.794921279837481,0.0,0.5,0.5,0.0,0.3
385,114,purchase,2025-02-23,5,carnes,55.53,53,soltero,3.0,2,6,0.7608695652173914,0.5489080751650585,1.0,0.5,0.5,1.0,0.7
418,302,view,2025-06-15,1,bebidas,81.91,62,familia,3.0,6,6,0.9565217391304348,0.8168613509395632,0.0,0.5,0.5,0.0,0.3
93,276,purchase,2025-04-07,5,limpieza,35.71,62,familia,3.0,4,0,0.9565217391304348,0.3475876079228034,1.0,0.5,0.5,1.0,0.7
432,96,view,2025-03-14,1,bebidas,76.07,43,familia,3.0,3,4,0.5434782608695652,0.7575418994413408,0.0,0.5,0.5,0.0,0.3
239,294,view,2025-05-23,1,bebidas,87.23,53,soltero,3.0,5,4,0.7608695652173914,0.8708989334687659,0.0,0.5,0.5,0.0,0.3
205,701,purchase,2025-04-02,5,verduras,78.3,34,soltero,3.0,4,2,0.3478260869565217,0.7801929913661757,1.0,0.5,0.5,1.0,0.7
48,367,cart,2025-01-08,3,snacks,36.56,43,familia,3.0,1,2,0.5434782608695652,0.3562214321990858,0.5,0.5,0.5,0.5,0.5
433,288,cart,2025-06-23,3,limpieza,70.94,54,soltero,3.0,6,0,0.7826086956521738,0.7054342305738954,0.5,0.5,0.5,0.5,0.5
245,506,purchase,2025-04-10,5,carnes,89.91,49,soltero,3.0,4,3,0.673913043478261,0.8981208735398679,1.0,0.5,0.5,1.0,0.7
320,570,view,2025-02-08,1,limpieza,39.7,44,familia,3.0,2,5,0.5652173913043479,0.3881157948197055,0.0,0.5,0.5,0.0,0.3
317,423,view,2025-06-29,1,limpieza,14.83,55,familia,3.0,6,6,0.8043478260869565,0.1355002539360081,0.0,0.5,0.5,0.0,0.3
413,50,view,2025-05-16,1,bebidas,98.42,61,fitness,3.0,5,4,0.934782608695652,0.984560690705942,0.0,0.5,0.5,0.0,0.3
295,207,view,2025-04-16,1,frutas,65.8,19,gourmet,3.0,4,2,0.0217391304347826,0.6532249873031996,0.0,0.5,0.5,0.0,0.3
128,564,cart,2025-06-27,3,snacks,10.48,52,soltero,3.0,6,4,0.7391304347826086,0.0913153885220924,0.5,0.5,0.5,0.5,0.5
344,252,purchase,2025-02-19,5,hogar,46.07,46,fitness,3.0,2,2,0.6086956521739131,0.4528186896901981,1.0,0.5,0.5,1.0,0.7
282,565,view,2025-03-24,1,lacteos,3.34,25,familia,3.0,3,0,0.1521739130434782,0.0187912646013204,0.0,0.5,0.5,0.0,0.3
17,213,cart,2025-01-27,3,carnes,42.55,39,fitness,3.0,1,0,0.4565217391304348,0.4170644997460639,0.5,0.5,0.5,0.5,0.5
71,309,purchase,2025-03-18,5,verduras,25.46,51,familia,3.0,3,1,0.7173913043478262,0.243473844591163,1.0,0.5,0.5,1.0,0.7
269,232,cart,2025-02-07,3,lacteos,84.63,54,soltero,3.0,2,4,0.7826086956521738,0.8444895886236669,0.5,0.5,0.5,0.5,0.5
325,242,view,2025-01-21,1,carnes,13.39,50,familia,3.0,1,1,0.6956521739130435,0.1208735398679532,0.0,0.5,0.5,0.0,0.3
282,717,view,2025-02-14,1,limpieza,81.58,25,familia,3.0,2,4,0.1521739130434782,0.8135093956323006,0.0,0.5,0.5,0.0,0.3
305,432,purchase,2025-05-31,5,bebidas,44.93,37,familia,3.0,5,5,0.4130434782608696,0.4412392077196547,1.0,0.5,0.5,1.0,0.7
451,767,purchase,2025-01-30,5,snacks,26.21,46,familia,3.0,1,3,0.6086956521739131,0.2510919248349416,1.0,0.5,0.5,1.0,0.7
7,137,view,2025-04-05,1,carnes,85.21,56,fitness,3.0,4,5,0.8260869565217392,0.8503809040121889,0.0,0.5,0.5,0.0,0.3
314,647,purchase,2025-05-24,5,limpieza,40.3,63,fitness,3.0,5,5,0.9782608695652172,0.3942102590147283,1.0,0.5,0.5,1.0,0.7
305,566,view,2025-02-21,1,carnes,64.56,37,familia,3.0,2,4,0.4130434782608696,0.6406297613001524,0.0,0.5,0.5,0.0,0.3
103,65,view,2025-04-16,1,snacks,39.05,28,fitness,3.0,4,2,0.2173913043478261,0.3815134586084306,0.0,0.5,0.5,0.0,0.3
309,514,purchase,2025-02-10,5,limpieza,26.42,34,familia,3.0,2,0,0.3478260869565217,0.2532249873031996,1.0,0.5,0.5,1.0,0.7
193,132,view,2025-03-22,1,snacks,57.01,61,soltero,3.0,3,5,0.934782608695652,0.5639410868461148,0.0,0.5,0.5,0.0,0.3
241,334,view,2025-01-24,1,bebidas,43.12,43,fitness,3.0,1,4,0.5434782608695652,0.4228542407313357,0.0,0.5,0.5,0.0,0.3
62,32,view,2025-05-28,1,verduras,62.96,21,familia,3.0,5,2,0.0652173913043478,0.6243778567800915,0.0,0.5,0.5,0.0,0.3
17,498,view,2025-04-13,1,bebidas,76.72,39,fitness,3.0,4,6,0.4565217391304348,0.7641442356526156,0.0,0.5,0.5,0.0,0.3
171,243,view,2025-06-04,1,verduras,68.87,61,gourmet,3.0,6,2,0.934782608695652,0.6844083291010666,0.0,0.5,0.5,0.0,0.3
25,192,view,2025-01-02,1,snacks,33.04,50,familia,3.0,1,3,0.6956521739130435,0.3204672422549517,0.0,0.5,0.5,0.0,0.3
251,142,purchase,2025-03-01,5,carnes,68.33,35,gourmet,3.0,3,5,0.3695652173913043,0.678923311325546,1.0,0.5,0.5,1.0,0.7
253,660,purchase,2025-02-20,5,lacteos,87.92,18,gourmet,3.0,2,3,0.0,0.8779075672930422,1.0,0.5,0.5,1.0,0.7
387,601,view,2025-05-09,1,lacteos,53.76,37,familia,3.0,5,4,0.4130434782608696,0.530929405789741,0.0,0.5,0.5,0.0,0.3
207,561,view,2025-04-01,1,bebidas,73.95,19,fitness,3.0,4,1,0.0217391304347826,0.7360081259522601,0.0,0.5,0.5,0.0,0.3
29,648,cart,2025-04-11,3,lacteos,45.27,42,soltero,3.0,4,4,0.5217391304347826,0.4446927374301676,0.5,0.5,0.5,0.5,0.5
117,191,cart,2025-04-24,3,verduras,3.19,29,fitness,3.0,4,3,0.2391304347826087,0.0172676485525647,0.5,0.5,0.5,0.5,0.5
491,149,view,2025-01-06,1,hogar,82.76,33,soltero,3.0,1,0,0.3260869565217391,0.8254951752158457,0.0,0.5,0.5,0.0,0.3
416,599,view,2025-06-15,1,snacks,88.13,21,familia,3.0,6,6,0.0652173913043478,0.8800406297613002,0.0,0.5,0.5,0.0,0.3
282,416,view,2025-02-23,1,verduras,95.23,25,familia,3.0,2,6,0.1521739130434782,0.9521584560690708,0.0,0.5,0.5,0.0,0.3
380,520,view,2025-01-27,1,bebidas,61.42,52,familia,3.0,1,0,0.7391304347826086,0.6087353986795327,0.0,0.5,0.5,0.0,0.3
144,735,view,2025-03-21,1,lacteos,2.9,43,soltero,3.0,3,4,0.5434782608695652,0.0143219908583037,0.0,0.5,0.5,0.0,0.3
25,16,cart,2025-03-04,3,bebidas,84.61,50,familia,3.0,3,1,0.6956521739130435,0.8442864398171661,0.5,0.5,0.5,0.5,0.5
310,106,cart,2025-04-09,3,lacteos,87.87,50,soltero,3.0,4,2,0.6956521739130435,0.8773996952767903,0.5,0.5,0.5,0.5,0.5
156,283,cart,2025-04-01,3,hogar,80.26,32,familia,3.0,4,1,0.3043478260869565,0.8001015744032505,0.5,0.5,0.5,0.5,0.5
73,104,view,2025-02-04,1,lacteos,58.43,53,familia,3.0,2,1,0.7608695652173914,0.5783646521076689,0.0,0.5,0.5,0.0,0.3
